subfamily	tribe	genus	species	subspecies	status	senior synonym	fossil
Myrmicinae	Myrmecinini	Myrmecina	atlantis		valid		
Myrmicinae	Myrmecinini	Myrmecina	australis		valid		
Myrmicinae	Myrmecinini	Myrmecina	bandarensis		valid		
Myrmicinae	Myrmecinini	Myrmecina	bidens		synonym		
Myrmicinae	Myrmecinini	Myrmecina	brevicornis		valid		
Myrmicinae	Myrmecinini	Myrmecina	brevispinosa		synonym		
Myrmicinae	Myrmecinini	Myrmecina	butteli		valid		
Myrmicinae	Myrmecinini	Myrmecina	cacabau		valid		
Myrmicinae	Myrmecinini	Myrmecina	californica		synonym		
Myrmicinae	Myrmecinini	Myrmecina	curtisi		valid		
Myrmicinae	Myrmecinini	Myrmecina	curvispina		valid		
Myrmicinae	Myrmecinini	Myrmecina	dentata		synonym		
Myrmicinae	Myrmecinini	Myrmecina	difficulta		valid		
Myrmicinae	Myrmecinini	Myrmecina	eruga		valid		
Myrmicinae	Myrmecinini	Myrmecina	flava		valid		
Myrmicinae	Myrmecinini	Myrmecina	gotlandica		synonym		
Myrmicinae	Myrmecinini	Myrmecina	graminicola		valid		
Myrmicinae	Myrmecinini	Myrmecina	gratiosa		recombined		
Myrmicinae	Myrmecinini	Myrmecina	grouvellei		synonym		
Myrmicinae	Myrmecinini	Myrmecina	guangxiensis		valid		
Myrmicinae	Myrmecinini	Myrmecina	hamula		valid		
Myrmicinae	Myrmecinini	Myrmecina	harrisoni		valid		
Myrmicinae	Myrmecinini	Myrmecina	inaequala		valid		
Myrmicinae	Myrmecinini	Myrmecina	kaigong		valid		
Myrmicinae	Myrmecinini	Myrmecina	kutteri		synonym		
Myrmicinae	Myrmecinini	Myrmecina	latreillii		synonym		
Myrmicinae	Myrmecinini	Myrmecina	mandibularis		valid		
Myrmicinae	Myrmecinini	Myrmecina	mellonii		valid		
Myrmicinae	Myrmecinini	Myrmecina	modesta		valid		
Myrmicinae	Myrmecinini	Myrmecina	modesta	subarmata	valid		
Myrmicinae	Myrmecinini	Myrmecina	nesaea		valid		
Myrmicinae	Myrmecinini	Myrmecina	nipponica		valid		
Myrmicinae	Myrmecinini	Myrmecina	oelandica		synonym		
Myrmicinae	Myrmecinini	Myrmecina	opaciventris		valid		
Myrmicinae	Myrmecinini	Myrmecina	pauca		valid		
Myrmicinae	Myrmecinini	Myrmecina	pilicornis		valid		
Myrmicinae	Myrmecinini	Myrmecina	polita		valid		
Myrmicinae	Myrmecinini	Myrmecina	pumila		valid		
Myrmicinae	Myrmecinini	Myrmecina	punctata		valid		
Myrmicinae	Myrmecinini	Myrmecina	quadrispina		synonym		
Myrmicinae	Myrmecinini	Myrmecina	rugosa		valid		
Myrmicinae	Myrmecinini	Myrmecina	ryukyuensis		valid		
Myrmicinae	Myrmecinini	Myrmecina	sauteri		valid		
Myrmicinae	Myrmecinini	Myrmecina	semipolita		valid		
Myrmicinae	Myrmecinini	Myrmecina	sicula		valid		
Myrmicinae	Myrmecinini	Myrmecina	silvalaeva		valid		
Myrmicinae	Myrmecinini	Myrmecina	silvampla		valid		
Myrmicinae	Myrmecinini	Myrmecina	silvangula		valid		
Myrmicinae	Myrmecinini	Myrmecina	silvarugosa		valid		
Myrmicinae	Myrmecinini	Myrmecina	silvatransversa		valid		
Myrmicinae	Myrmecinini	Myrmecina	sinensis		valid		
Myrmicinae	Myrmecinini	Myrmecina	striata		valid		
Myrmicinae	Myrmecinini	Myrmecina	striatula		synonym		
Myrmicinae	Myrmecinini	Myrmecina	strigis		valid		
Myrmicinae	Myrmecinini	Myrmecina	sulcata		valid		
Myrmicinae	Myrmecinini	Myrmecina	taiwana		valid		
Myrmicinae	Myrmecinini	Myrmecina	texana		synonym		
Myrmicinae	Myrmecinini	Myrmecina	transversa		valid		
Myrmicinae	Myrmecinini	Myrmecina	undulata		valid		
Myrmicinae	Myrmecinini	Myrmecina	urbanii		valid		
Myrmicinae	Myrmecinini	Myrmecina	vidyae		valid		
Myrmicinae	Myrmecinini	Myrmecina	wesselensis		valid		
Myrmicinae	Myrmecinini	Perissomyrmex	bidentatus		valid		
Myrmicinae	Myrmecinini	Perissomyrmex	emarginatus		valid		
Myrmicinae	Myrmecinini	Perissomyrmex	fissus		valid		
Myrmicinae	Myrmecinini	Perissomyrmex	guizhouensis		valid		
Myrmicinae	Myrmecinini	Perissomyrmex	monticola		valid		
Myrmicinae	Myrmecinini	Perissomyrmex	nepalensis		valid		
Myrmicinae	Myrmecinini	Perissomyrmex	snyderi		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	acerosus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	africanus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	aruensis		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	beni		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	bicolor		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	bispinosus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	boltoni		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	brevispinosus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	browni		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	castaneicolor		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	castor		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	cebuensis		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	coggii		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	collinus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	costatus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	cribrarius		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	curvulus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	distinguendus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	divisus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	eduardi		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	erythropygus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	flatus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	formosae		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	formosae		unavailable		
Myrmicinae	Myrmecinini	Pristomyrmex	fossulatus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	foveolatus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	fuscipennis		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	hamatus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	hirsutus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	inermis		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	japonicus		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	laevigatus		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	laevis		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	largus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	levigatus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	longispinus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	longus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	lucidus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	mandibularis		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	mbomu		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	melanoticus		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	mendanai		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	minusculus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	modestus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	myersi		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	nitidissimus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	obesus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	occultus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	orbiceps		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	orbiculatus		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	parumpunctatus		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	parvispina		unavailable		
Myrmicinae	Myrmecinini	Pristomyrmex	pegasus		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	picteti		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	pollux		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	primus		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	profundus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	pulcher		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	punctatus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	pungens		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	quadridens		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	quadridentatus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	queenslandensis		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	quindentatus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	reticulatus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	rigidus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	rugosus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	schoedli		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	simplex		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	sulcatus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	taurus		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	thoracicus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	tingiana		synonym		
Myrmicinae	Myrmecinini	Pristomyrmex	trachylissus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	trispinosus		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	trogor		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	umbripennis		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	wheeleri		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	wilsoni		valid		
Myrmicinae	Myrmecinini	Pristomyrmex	yaeyamensis		synonym		
Myrmicinae	Myrmecinini	Stiphromyrmex	robustus		valid		fossil
Myrmicinae	Myrmicariini	Myrmicaria	angustithorax		unavailable		
Myrmicinae	Myrmicariini	Myrmicaria	anomala		valid		
Myrmicinae	Myrmicariini	Myrmicaria	aphidicola		valid		
Myrmicinae	Myrmicariini	Myrmicaria	arachnoidea		synonym	Myrmicaria arachnoides	
Myrmicinae	Myrmicariini	Myrmicaria	arachnoides		valid		
Myrmicinae	Myrmicariini	Myrmicaria	arachnoides	adpressipilosa	valid		
Myrmicinae	Myrmicariini	Myrmicaria	arachnoides	latinoda	valid		
Myrmicinae	Myrmicariini	Myrmicaria	arachnoides	lutea	valid		
Myrmicinae	Myrmicariini	Myrmicaria	arachnoides	luteiventris	valid		
Myrmicinae	Myrmicariini	Myrmicaria	arnoldi		valid		
Myrmicinae	Myrmicariini	Myrmicaria	basutorum		valid		
Myrmicinae	Myrmicariini	Myrmicaria	baumi		valid		
Myrmicinae	Myrmicariini	Myrmicaria	baumi	occidentalis	valid		
Myrmicinae	Myrmicariini	Myrmicaria	birmana		valid		
Myrmicinae	Myrmicariini	Myrmicaria	brunnea		homonym		
Myrmicinae	Myrmicariini	Myrmicaria	brunnea		valid		
Myrmicinae	Myrmicariini	Myrmicaria	brunnea	flava	valid		
Myrmicinae	Myrmicariini	Myrmicaria	brunnea	subcarinata	valid		
Myrmicinae	Myrmicariini	Myrmicaria	carinata		valid		
Myrmicinae	Myrmicariini	Myrmicaria	carinata	gagatina	valid		
Myrmicinae	Myrmicariini	Myrmicaria	carinata	jacobsoni	valid		
Myrmicinae	Myrmicariini	Myrmicaria	castanea		valid		
Myrmicinae	Myrmicariini	Myrmicaria	crinita		synonym		
Myrmicinae	Myrmicariini	Myrmicaria	distincta		valid		
Myrmicinae	Myrmicariini	Myrmicaria	distincta	abyssinica	valid		
Myrmicinae	Myrmicariini	Myrmicaria	distincta	vorax	valid		
Myrmicinae	Myrmicariini	Myrmicaria	dromedarius		synonym		
Myrmicinae	Myrmicariini	Myrmicaria	eumenoides		synonym	Myrmicaria natalensis	
Myrmicinae	Myrmicariini	Myrmicaria	exigua		valid		
Myrmicinae	Myrmicariini	Myrmicaria	exigua	gracilis	valid		
Myrmicinae	Myrmicariini	Myrmicaria	exigua	kisangani	valid		
Myrmicinae	Myrmicariini	Myrmicaria	exigua	obscura	valid		
Myrmicinae	Myrmicariini	Myrmicaria	exigua	pulla	valid		
Myrmicinae	Myrmicariini	Myrmicaria	exigua	rufiventris	valid		
Myrmicinae	Myrmicariini	Myrmicaria	exigua	simplex	valid		
Myrmicinae	Myrmicariini	Myrmicaria	faurei		valid		
Myrmicinae	Myrmicariini	Myrmicaria	fodica		valid		
Myrmicinae	Myrmicariini	Myrmicaria	foreli		valid		
Myrmicinae	Myrmicariini	Myrmicaria	foreli	pallida	valid		
Myrmicinae	Myrmicariini	Myrmicaria	fumata		valid		
Myrmicinae	Myrmicariini	Myrmicaria	fumata	linearis	valid		
Myrmicinae	Myrmicariini	Myrmicaria	fusca		valid		
Myrmicinae	Myrmicariini	Myrmicaria	fusca	consanguinea	valid		
Myrmicinae	Myrmicariini	Myrmicaria	fusca	nigerrima	valid		
Myrmicinae	Myrmicariini	Myrmicaria	gibbosa		synonym		
Myrmicinae	Myrmicariini	Myrmicaria	irregularis		valid		
Myrmicinae	Myrmicariini	Myrmicaria	laevifrons		unavailable		
Myrmicinae	Myrmicariini	Myrmicaria	laevior		valid		
Myrmicinae	Myrmicariini	Myrmicaria	longipes		synonym		
Myrmicinae	Myrmicariini	Myrmicaria	melanogaster		valid		
Myrmicinae	Myrmicariini	Myrmicaria	natalensis		valid		
Myrmicinae	Myrmicariini	Myrmicaria	natalensis	eumenoides	valid		
Myrmicinae	Myrmicariini	Myrmicaria	natalensis	navicula	valid		
Myrmicinae	Myrmicariini	Myrmicaria	natalensis	nigriventris	valid		
Myrmicinae	Myrmicariini	Myrmicaria	natalensis	obscuriceps	valid		
Myrmicinae	Myrmicariini	Myrmicaria	natalensis	taeniata	valid		
Myrmicinae	Myrmicariini	Myrmicaria	natalensis	verticalis	valid		
Myrmicinae	Myrmicariini	Myrmicaria	nigra		valid		
Myrmicinae	Myrmicariini	Myrmicaria	nitida		synonym		
Myrmicinae	Myrmicariini	Myrmicaria	opaciventris		valid		
Myrmicinae	Myrmicariini	Myrmicaria	opaciventris	congolensis	valid		
Myrmicinae	Myrmicariini	Myrmicaria	opaciventris	crucheti	valid		
Myrmicinae	Myrmicariini	Myrmicaria	opaciventris	mesonotalis	valid		
Myrmicinae	Myrmicariini	Myrmicaria	opaciventris	obscuripes	valid		
Myrmicinae	Myrmicariini	Myrmicaria	reichenspergeri		valid		
Myrmicinae	Myrmicariini	Myrmicaria	rhodesiae		valid		
Myrmicinae	Myrmicariini	Myrmicaria	rugosa		valid		
Myrmicinae	Myrmicariini	Myrmicaria	rustica		valid		
Myrmicinae	Myrmicariini	Myrmicaria	rustica	angustior	valid		
Myrmicinae	Myrmicariini	Myrmicaria	salambo		valid		
Myrmicinae	Myrmicariini	Myrmicaria	striata		valid		
Myrmicinae	Myrmicariini	Myrmicaria	striata	buttgenbachi	valid		
Myrmicinae	Myrmicariini	Myrmicaria	striata	insularis	valid		
Myrmicinae	Myrmicariini	Myrmicaria	striata	pilosa	valid		
Myrmicinae	Myrmicariini	Myrmicaria	striatula		valid		
Myrmicinae	Myrmicariini	Myrmicaria	sulcatus		synonym		
Myrmicinae	Myrmicariini	Myrmicaria	tigreensis		valid		
Myrmicinae	Myrmicariini	Myrmicaria	vidua		valid		
Myrmicinae	Myrmicini	Eutetramorium	mocquerysi		valid		
Myrmicinae	Myrmicini	Eutetramorium	monticellii		valid		
Myrmicinae	Myrmicini	Huberia	brounii		valid		
Myrmicinae	Myrmicini	Huberia	rufescens		synonym		
Myrmicinae	Myrmicini	Huberia	striata		valid		
Myrmicinae	Myrmicini	Hylomyrma	balzani		valid		
Myrmicinae	Myrmicini	Hylomyrma	blandiens		valid		
Myrmicinae	Myrmicini	Hylomyrma	columbica		valid		
Myrmicinae	Myrmicini	Hylomyrma	dentiloba		valid		
Myrmicinae	Myrmicini	Hylomyrma	dolichops		valid		
Myrmicinae	Myrmicini	Hylomyrma	goeldii		synonym		
Myrmicinae	Myrmicini	Hylomyrma	immanis		valid		
Myrmicinae	Myrmicini	Hylomyrma	longiscapa		valid		
Myrmicinae	Myrmicini	Hylomyrma	praepotens		valid		
Myrmicinae	Myrmicini	Hylomyrma	reginae		valid		
Myrmicinae	Myrmicini	Hylomyrma	reitteri		valid		
Myrmicinae	Myrmicini	Hylomyrma	sagax		valid		
Myrmicinae	Myrmicini	Hylomyrma	speciosa		synonym		
Myrmicinae	Myrmicini	Hylomyrma	transversa		valid		
Myrmicinae	Myrmicini	Hylomyrma	versuta		valid		
Myrmicinae	Myrmicini	Manica	aldrichi		synonym		
Myrmicinae	Myrmicini	Manica	bradleyi		valid		
Myrmicinae	Myrmicini	Manica	calderoni		synonym		
Myrmicinae	Myrmicini	Manica	hunteri		valid		
Myrmicinae	Myrmicini	Manica	invidia		valid		
Myrmicinae	Myrmicini	Manica	leonina		synonym		
Myrmicinae	Myrmicini	Manica	montana		synonym		
Myrmicinae	Myrmicini	Manica	mutica		synonym		
Myrmicinae	Myrmicini	Manica	parasitica		valid		
Myrmicinae	Myrmicini	Manica	rubida		valid		
Myrmicinae	Myrmicini	Manica	yessensis		valid		
Myrmicinae	Myrmicini	Myrmica	aborigenica		synonym		
Myrmicinae	Myrmicini	Myrmica	adelaidae		recombined		
Myrmicinae	Myrmicini	Myrmica	ademonia		valid		
Myrmicinae	Myrmicini	Myrmica	aemula		unidentifiable		fossil
Myrmicinae	Myrmicini	Myrmica	afghanica		valid		
Myrmicinae	Myrmicini	Myrmica	agilis		recombined		
Myrmicinae	Myrmicini	Myrmica	ahngeri		synonym		
Myrmicinae	Myrmicini	Myrmica	aimonissabaudiae		valid		
Myrmicinae	Myrmicini	Myrmica	alajensis		synonym		
Myrmicinae	Myrmicini	Myrmica	alaskensis		valid		
Myrmicinae	Myrmicini	Myrmica	albuferensis		synonym		
Myrmicinae	Myrmicini	Myrmica	aldrichi		recombined		
Myrmicinae	Myrmicini	Myrmica	algirica		recombined		
Myrmicinae	Myrmicini	Myrmica	aloba		valid		
Myrmicinae	Myrmicini	Myrmica	alperti		valid		
Myrmicinae	Myrmicini	Myrmica	alpestris		synonym		
Myrmicinae	Myrmicini	Myrmica	alpina		synonym		
Myrmicinae	Myrmicini	Myrmica	amaurocyclia		recombined		
Myrmicinae	Myrmicini	Myrmica	americana		valid		
Myrmicinae	Myrmicini	Myrmica	anatolica		valid		
Myrmicinae	Myrmicini	Myrmica	angulata		valid		
Myrmicinae	Myrmicini	Myrmica	angulinodis		valid		
Myrmicinae	Myrmicini	Myrmica	angusticollis		unidentifiable		fossil
Myrmicinae	Myrmicini	Myrmica	angustifrons		synonym		
Myrmicinae	Myrmicini	Myrmica	angustula		recombined		
Myrmicinae	Myrmicini	Myrmica	apennina		synonym		
Myrmicinae	Myrmicini	Myrmica	aquia		recombined		
Myrmicinae	Myrmicini	Myrmica	archaica		recombined		fossil
Myrmicinae	Myrmicini	Myrmica	arduennae		synonym		
Myrmicinae	Myrmicini	Myrmica	arisana		valid		
Myrmicinae	Myrmicini	Myrmica	arnoldii		valid		
Myrmicinae	Myrmicini	Myrmica	aspersa		homonym		
Myrmicinae	Myrmicini	Myrmica	aspersa		recombined		
Myrmicinae	Myrmicini	Myrmica	assimilis		unidentifiable		
Myrmicinae	Myrmicini	Myrmica	atlantica		unavailable		
Myrmicinae	Myrmicini	Myrmica	atomaria		recombined		
Myrmicinae	Myrmicini	Myrmica	atra		recombined		
Myrmicinae	Myrmicini	Myrmica	atratula		recombined		
Myrmicinae	Myrmicini	Myrmica	bactriana		valid		
Myrmicinae	Myrmicini	Myrmica	baikalensis		synonym		
Myrmicinae	Myrmicini	Myrmica	bakurianica		valid		
Myrmicinae	Myrmicini	Myrmica	balcanica		synonym		
Myrmicinae	Myrmicini	Myrmica	barbata		recombined		
Myrmicinae	Myrmicini	Myrmica	barchanica		synonym		
Myrmicinae	Myrmicini	Myrmica	basalis		recombined		
Myrmicinae	Myrmicini	Myrmica	beesoni		recombined		
Myrmicinae	Myrmicini	Myrmica	bergi		valid		
Myrmicinae	Myrmicini	Myrmica	bergiana		synonym		
Myrmicinae	Myrmicini	Myrmica	bessarabicus		unidentifiable		
Myrmicinae	Myrmicini	Myrmica	betuliana		synonym		
Myrmicinae	Myrmicini	Myrmica	bibikoffi		valid		
Myrmicinae	Myrmicini	Myrmica	bicarinata		recombined		
Myrmicinae	Myrmicini	Myrmica	bicolor		homonym		
Myrmicinae	Myrmicini	Myrmica	bicolor		synonym		fossil
Myrmicinae	Myrmicini	Myrmica	bidens		recombined		
Myrmicinae	Myrmicini	Myrmica	bidentata		recombined		
Myrmicinae	Myrmicini	Myrmica	blanda		recombined		
Myrmicinae	Myrmicini	Myrmica	boltoni		valid		
Myrmicinae	Myrmicini	Myrmica	bradleyi		recombined		
Myrmicinae	Myrmicini	Myrmica	brancuccii		valid		
Myrmicinae	Myrmicini	Myrmica	bremii		unidentifiable		fossil
Myrmicinae	Myrmicini	Myrmica	breviceps		unidentifiable		
Myrmicinae	Myrmicini	Myrmica	brevinodis		synonym		
Myrmicinae	Myrmicini	Myrmica	brevipennis		recombined		
Myrmicinae	Myrmicini	Myrmica	brevispina		unavailable		
Myrmicinae	Myrmicini	Myrmica	brevispinosa		valid		
Myrmicinae	Myrmicini	Myrmica	bruesi		synonym		
Myrmicinae	Myrmicini	Myrmica	brunescens		synonym		
Myrmicinae	Myrmicini	Myrmica	burtshakabramovitshi		synonym		
Myrmicinae	Myrmicini	Myrmica	busoni		unavailable		
Myrmicinae	Myrmicini	Myrmica	cachmiriensis		valid		
Myrmicinae	Myrmicini	Myrmica	cadusa		synonym		
Myrmicinae	Myrmicini	Myrmica	caeca		recombined		
Myrmicinae	Myrmicini	Myrmica	caeca		unidentifiable		
Myrmicinae	Myrmicini	Myrmica	cagnianti		valid		
Myrmicinae	Myrmicini	Myrmica	californica		recombined		
Myrmicinae	Myrmicini	Myrmica	canadensis		synonym		
Myrmicinae	Myrmicini	Myrmica	carbonaria		homonym		
Myrmicinae	Myrmicini	Myrmica	carbonaria		recombined		
Myrmicinae	Myrmicini	Myrmica	carinata		homonym		
Myrmicinae	Myrmicini	Myrmica	carinata		recombined		
Myrmicinae	Myrmicini	Myrmica	cariniceps		recombined		
Myrmicinae	Myrmicini	Myrmica	castanea		recombined		
Myrmicinae	Myrmicini	Myrmica	caucasica		synonym		
Myrmicinae	Myrmicini	Myrmica	caucasicola		valid		
Myrmicinae	Myrmicini	Myrmica	cerasi		recombined		
Myrmicinae	Myrmicini	Myrmica	champlaini		synonym		
Myrmicinae	Myrmicini	Myrmica	chersonensis		unavailable		
Myrmicinae	Myrmicini	Myrmica	chinensis		synonym		
Myrmicinae	Myrmicini	Myrmica	cingulata		recombined		
Myrmicinae	Myrmicini	Myrmica	clandestina		synonym		
Myrmicinae	Myrmicini	Myrmica	clypeata		recombined		
Myrmicinae	Myrmicini	Myrmica	coeca		recombined		
Myrmicinae	Myrmicini	Myrmica	colax		valid		
Myrmicinae	Myrmicini	Myrmica	collingwoodi		valid		
Myrmicinae	Myrmicini	Myrmica	columbiana		recombined		
Myrmicinae	Myrmicini	Myrmica	commarginata		valid		
Myrmicinae	Myrmicini	Myrmica	concinna		unidentifiable		fossil
Myrmicinae	Myrmicini	Myrmica	consternens		recombined		
Myrmicinae	Myrmicini	Myrmica	constricta		valid		
Myrmicinae	Myrmicini	Myrmica	contigua		recombined		
Myrmicinae	Myrmicini	Myrmica	corrugata		unidentifiable		
Myrmicinae	Myrmicini	Myrmica	corticalis		recombined		
Myrmicinae	Myrmicini	Myrmica	crassirugis		valid		
Myrmicinae	Myrmicini	Myrmica	curiosa		valid		
Myrmicinae	Myrmicini	Myrmica	cursor		unidentifiable		
Myrmicinae	Myrmicini	Myrmica	curvithorax		valid		
Myrmicinae	Myrmicini	Myrmica	dagmarae		synonym		
Myrmicinae	Myrmicini	Myrmica	daurica		unavailable		
Myrmicinae	Myrmicini	Myrmica	debilior		synonym		
Myrmicinae	Myrmicini	Myrmica	debilis		recombined		
Myrmicinae	Myrmicini	Myrmica	decedens		synonym		
Myrmicinae	Myrmicini	Myrmica	dentata		unavailable		
Myrmicinae	Myrmicini	Myrmica	denticornis		synonym		
Myrmicinae	Myrmicini	Myrmica	deplanata		valid		
Myrmicinae	Myrmicini	Myrmica	derzhavini		synonym		
Myrmicinae	Myrmicini	Myrmica	detritinodis		synonym		
Myrmicinae	Myrmicini	Myrmica	dicaporiaccoi		synonym		
Myrmicinae	Myrmicini	Myrmica	diffusa		recombined		
Myrmicinae	Myrmicini	Myrmica	diligens		recombined		
Myrmicinae	Myrmicini	Myrmica	diluta		synonym		
Myrmicinae	Myrmicini	Myrmica	dimidiata		synonym		
Myrmicinae	Myrmicini	Myrmica	discontinua		valid		
Myrmicinae	Myrmicini	Myrmica	displicentia		valid		
Myrmicinae	Myrmicini	Myrmica	divergens		valid		
Myrmicinae	Myrmicini	Myrmica	diversa		unidentifiable		
Myrmicinae	Myrmicini	Myrmica	dolens		synonym		
Myrmicinae	Myrmicini	Myrmica	domestica		recombined		
Myrmicinae	Myrmicini	Myrmica	draco		valid		
Myrmicinae	Myrmicini	Myrmica	dshungarica		valid		
Myrmicinae	Myrmicini	Myrmica	duisburgi		recombined		fossil
Myrmicinae	Myrmicini	Myrmica	eidmanni		valid		
Myrmicinae	Myrmicini	Myrmica	emeryana		synonym		
Myrmicinae	Myrmicini	Myrmica	emeryi		valid		
Myrmicinae	Myrmicini	Myrmica	eocenica		valid		fossil
Myrmicinae	Myrmicini	Myrmica	ereptrix		valid		
